Date,User,Tweet,Retweets,Likes,Followers,polarity_score,Classification,Stance_-1to1,Stance_0to100,Stance_weighted_reach
2024-07-09 10:03:28+00:00,4165953858,rt laughingman2419 これが経産省ガイドラインか 読み込んだ上で判断するが現状の画像生成aiは確実にアウト 既存の著作物に対する依拠性類似性に関しても触れられている httpstcoxthdbymtzi,48,0,1356,0.0,Neither,0.0,50.0,360.65158299174345
2024-07-09 10:03:27+00:00,1796542868439580672,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,19,0.0,Neither,0.0,50.0,149.78661367769953
2024-07-09 10:03:15+00:00,743020727226519552,rt fly51fly lg scalable oversight weak llm judging strong llm z kenton n siegel j kramár j browncohen google deepm,6,0,165,0.1027,Both,0.1027,55.14,281.8750066499798
2024-07-09 10:03:09+00:00,1048932514696482817,constellor thinking maybe artstation havent age dont know policy ai,0,0,102719,0.0,Neither,0.0,50.0,576.9881059461894
2024-07-09 10:03:02+00:00,755371271831957505,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,13043,0.0,Neither,0.0,50.0,473.80417684546046
2024-07-09 10:03:00+00:00,187460404,say future ai financial sector ai used benefit risk practice take part eu_commission consultation 13th september httpstcorcvjgwyyvn digitalfinanceeu digitaleu,2,1,45905,0.2263,Capabilities,0.2263,61.32,658.2304098481216
2024-07-09 10:02:43+00:00,871176566327230464,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,50,0.0,Neither,0.0,50.0,196.59128163621628
2024-07-09 10:02:26+00:00,610565067,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,132,0.0,Neither,0.0,50.0,244.5174564110877
2024-07-09 10:02:21+00:00,15528088,rt danielsolove inconvenient truth scraping essential ai violates nearly core privacy principle privacy law,42,0,2530,-0.5267,Neither,-0.5267,23.67,185.4868722321031
2024-07-09 10:02:18+00:00,83065743,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,40,0.0,Neither,0.0,50.0,185.6786033352154
2024-07-09 10:02:16+00:00,1136418770,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,668,-0.1779,Neither,-0.1779,41.1,267.38772487127017
2024-07-09 10:02:08+00:00,768505794639695872,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,85,-0.1779,Neither,-0.1779,41.1,183.07367387601917
2024-07-09 10:02:03+00:00,1403815872834068480,rt bighitter1of3 digifinex gramslamscrypto gramslamscrypto setting standard beginning httpstcoad8aazkiiw,5,0,574,0.0,Safety,0.0,50.0,317.71850203986753
2024-07-09 10:01:56+00:00,453874366,tony blair featured prime slot today programme morning talking ai could revolutionise benefit system save 40 dwps time wow mean based httpstcolyaalwebng,1,0,4325,0.875,Capabilities,0.875,93.75,784.9123693605941
2024-07-09 10:01:53+00:00,120126902,rt goking5 経産省も現状の多くの生成aiは権利侵害のリスクがあると解釈しているみたいですねこれから学習データの透明性を求める声はもっと高まっていくだろうし今の無断使用を主とした使い方はアングラ化していきそう 経産省のコンテンツ制作のための生成ai利活用ガイ,24,0,2457,0.0,Neither,0.0,50.0,390.35516450629905
2024-07-09 10:01:52+00:00,1758769791760830464,rt chinaeumission another chinaproposed resolution adopted unga time focusing artificial intelligence chin,7,0,143,0.4767,Capabilities,0.4767,73.84,366.9710140406919
2024-07-09 10:01:43+00:00,1418551989634408450,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,360,0.0,Neither,0.0,50.0,294.44389791664406
2024-07-09 10:01:31+00:00,1810604099421020160,rt copx_ai asked grok copx daos collaboration centralized exchange grok reveals copxdao leverage ai rev,114,0,0,0.0,Neither,0.0,50.0,0.0
2024-07-09 10:01:31+00:00,1491124253940326406,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,28,-0.1779,Neither,-0.1779,41.1,138.3958586124441
2024-07-09 10:01:30+00:00,294712667,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,391,0.0,Neither,0.0,50.0,298.5630919895231
2024-07-09 10:01:27+00:00,1643498933316886529,rt bluwhaleai game user ownership changing large company long exploited consumer bluwhale leverage ai h,36237,0,5,-0.4588,Neither,-0.4588,27.06,48.48501123731116
2024-07-09 10:01:19+00:00,807587355586686976,rt stephenjcave come work research assistant position one day per week working ethic governance ai life exten,16,0,584,0.0,Safety,0.0,50.0,318.58059236159284
2024-07-09 10:01:17+00:00,1569991040005816322,cointelegraph exodus passkey wallet brings crypto control app cryptonews crypto coinnewsify cryptocurrency ainews news breaking btc eth xrp sol bnb httpstcou8f9z0gsq3,0,1,155,0.0,Neither,0.0,50.0,252.49280036247686
2024-07-09 10:01:15+00:00,1694299503577501696,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,18,0.0,Neither,0.0,50.0,147.221948958322
2024-07-09 10:01:15+00:00,124098987,rt ikariharahara 因みに旧フェレリ現黒兎は今の画像生成aiはアウトになるじゃねーかとキレ散らかしてる 他のai信者は都合が悪いので徹底的に触れない 今の生成aiが手放し合法では無いない事がよく分かるので経産省ガイドラインは国の方針として読んでおいた方,465,0,316,0.0,Neither,0.0,50.0,287.9450886938641
2024-07-09 10:01:13+00:00,126257485,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,1103,0.0,Neither,0.0,50.0,350.334761341852
2024-07-09 10:01:11+00:00,1691711249741176832,chromia killerstorm elaborate role functionality chr token within ecosystem used staking governance accessing ai resource,0,2,1206,0.0,Both,0.0,50.0,354.7946610548766
2024-07-09 10:01:09+00:00,1750027884872491008,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,24,0.0,Neither,0.0,50.0,160.94379124341003
2024-07-09 10:01:06+00:00,1519654450247335936,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,121,-0.1779,Neither,-0.1779,41.1,197.44526493853687
2024-07-09 10:01:05+00:00,312504234,der rome call ai ethic ist ein dokument da von der päpstlichen akademie für da leben microsoft ibm der fao und dem italienischen innovationsministerium unterzeichnet wurde ziel ist e einen ethischen ansatz für künstliche intelligenz ki zu fördern httpstcohxhgoilhda,0,1,3672,0.0,Capabilities,0.0,50.0,410.4382022909833
2024-07-09 10:00:46+00:00,1808422140955570176,rt vivekramac worried employee inadvertently copying company data generative ai platform like chatgpt others,5,0,5,0.0772,Capabilities,0.0772,53.86,96.50416501262303
2024-07-09 10:00:43+00:00,870243056259411970,policy outlook exciting time ahead ai emerging market türkiye lead projected cagr 2872 showcasing robust growth innovation diverse application learn türkiye brazil south africa mexico shaping future ai ravale mohydin httpstcoblihrcudeb httpstcoemsiqptzcu,0,0,21059,0.8689,Both,0.8689,93.44,930.2074206146835
2024-07-09 10:00:37+00:00,700761365754028032,rt openledgerhq discussion veteran ai space including scale_ai recently raised 1b open,13,0,257,0.0,Neither,0.0,50.0,277.64797924608087
2024-07-09 10:00:36+00:00,1636380142288396289,online trust coalition worked ictrecht compile overview eu legislation related digital technology otc host webinars cover 1st one took place focussed deepening eu ai act watch nl httpstco17f0t477sy,0,0,40,0.5106,Capabilities,0.5106,75.53,280.48609819817636
2024-07-09 10:00:32+00:00,87891435,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,104,0.0,Neither,0.0,50.0,232.69801750787616
2024-07-09 10:00:08+00:00,1283748735307014146,rt gaianet_ai get human feel comfortable using contributing artificial intelligence cofounder shashank sripada e,191,0,200,0.7506,Capabilities,0.7506,87.53,464.1982786024109
2024-07-09 10:00:06+00:00,1402281524586819592,oldfield consultancy help training data ai ethic need train house staff interpret data basic analysis understand something complex check u httpstcocvahwizazv legal data consultancy ai ethic httpstcox3vskjvtrf,0,0,241,0.4939,Capabilities,0.4939,74.69,409.9687587666429
2024-07-09 10:00:06+00:00,1697870353413070849,日経デジタルガバナンス デジタルai時代のガバナンスを伝える 日本経済新聞 経済ニュース 日本経済新聞 httpstcoewiimlng6p,0,0,9,0.0,Neither,0.0,50.0,115.12925464970229
2024-07-09 10:00:05+00:00,1668234160241250305,rt blockchain_ep lockchain express hosting ama session ai dragon 10 july 2024at 10 utc binance live ama reward,501,0,61,0.5719,Neither,0.5719,78.6,324.3927626645442
2024-07-09 10:00:03+00:00,736542837613826049,rt isupportnamo tuvter incindia hunger rt like pushed towards circulating ai generated content pu,117,0,3187,-0.1531,Neither,-0.1531,42.34,341.56309034979387
2024-07-09 10:00:01+00:00,180748385,governing ai like confronting manyheaded hydra presenting policymakers amp regulator challenge moving horizon framework allows better response changing environmental amp ecosystem need samirsaran anulekhanandi amp sameerp_ind httpstcolcgchspkvv,0,1,141840,0.6249,Neither,0.6249,81.24,963.706412142393
2024-07-09 10:00:00+00:00,1728871772278206464,remember ai also tool good explore using ai identify counter misinformation promote transparency aiforgood fightingmanipulation aiminds,0,1,24,0.4939,Safety,-0.4939,25.3,81.43755836916547
2024-07-09 09:59:59+00:00,1249672908596707328,ai assurance ai assurance process declaring system conforms predetermined standard practice regulation learn key component ai assurance role responsible ai development httpstcocpuepfl48y,0,1,315,0.8176,Safety,-0.8176,9.12,52.492368987912634
2024-07-09 09:59:53+00:00,56119144,rt aaa18288605 これ経産省の生成aiガイドブックと同時に公開された事業報告書で アニメ産業の生成ai活用場面例らしいソースはエキスパートインタビューとあって詳細不明 背景やエフェクトとかも作品の質に直結し人のセンスが重要だと思うんですが htt,15,0,2806,0.0,Neither,0.0,50.0,396.99357881809414
2024-07-09 09:59:51+00:00,109921325,rt rrmatt5525 反aiさん経産省のガイドブックの表現に飛びついて例えばが読めてないだけではなく ガイドブックを読むための留意点60pの記載をガン無視してダメと言ってて草経産省はしっかり司法判断のケースバイケースですって明言してて更に草,29,0,1014,0.0,Neither,0.0,50.0,346.1321945737944
2024-07-09 09:59:47+00:00,1025638818068590592,rt analytics_699 new method known policy composition poco led 20 percent improvement task performance compared,6,0,20223,0.4588,Capabilities,0.4588,72.94,723.1727691592838
2024-07-09 09:59:38+00:00,1734253844689825792,isdo committed using data responsibly ethically believe protecting privacy promoting transparency empowering individual knowledge dataethics academicwriting ai,0,0,82,0.5574,Safety,-0.5574,22.13,97.78894265053871
2024-07-09 09:59:38+00:00,2464276248,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,103,0.0,Neither,0.0,50.0,232.21954495706862
2024-07-09 09:59:37+00:00,1241714936,rt isupportnamo tuvter incindia hunger rt like pushed towards circulating ai generated content pu,117,0,966,-0.1531,Neither,-0.1531,42.34,291.0535642974925
2024-07-09 09:59:35+00:00,1416664429207298053,rt ikariharahara 因みに旧フェレリ現黒兎は今の画像生成aiはアウトになるじゃねーかとキレ散らかしてる 他のai信者は都合が悪いので徹底的に触れない 今の生成aiが手放し合法では無いない事がよく分かるので経産省ガイドラインは国の方針として読んでおいた方,465,0,354,0.0,Neither,0.0,50.0,293.60588947377073
2024-07-09 09:59:33+00:00,986481846098653185,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,197,0.0,Neither,0.0,50.0,264.41335153472676
2024-07-09 09:59:25+00:00,218092081,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,3516,0.0,Neither,0.0,50.0,408.2681816236991
2024-07-09 09:59:21+00:00,59754416,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,705,-0.1779,Neither,-0.1779,41.1,269.60018626097224
2024-07-09 09:59:20+00:00,1168585426656997376,tilting2024 day 2 full swing morning pleasure moderating wonderful panel healthcare market data ai presentation fatmadsumeyra kasparrosager amp jakub karfilat medical ai regulation health data defined ehds httpstcoiham7g8lr6,4,10,600,0.8126,Neither,0.8126,90.63,579.9046589169259
2024-07-09 09:59:15+00:00,1153277415323402240,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,101,-0.1779,Neither,-0.1779,41.1,190.08638262598353
2024-07-09 09:59:15+00:00,52716005,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,143,0.0,Neither,0.0,50.0,248.49066497880003
2024-07-09 09:59:01+00:00,196636218,rt izutorishima 経産省から出たコンテンツ利用のための生成ai利活用ガイドブックを読んでるけどあまりにもデザインも情報設計も上手すぎるし ai 活用したい素人に見せる用資料の決定版やな httpstcogxucpgqonh http,301,0,63,0.0,Neither,0.0,50.0,207.94415416798358
2024-07-09 09:58:56+00:00,1011328795196960768,mancunianmedic ai used assistive tool even first reader trialling right could save many life course ai need governance,0,0,2462,0.4939,Safety,-0.4939,25.3,197.57112557244963
2024-07-09 09:58:50+00:00,373967671,rt danielsolove inconvenient truth scraping essential ai violates nearly core privacy principle privacy law,42,0,878,-0.5267,Neither,-0.5267,23.67,160.45383852820814
2024-07-09 09:58:47+00:00,45525038,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,49891,0.0,Neither,0.0,50.0,540.88079741228
2024-07-09 09:58:44+00:00,1159219351,ledamalekina technocracy drafted housing levy bill conflict interstate bill ai robotics bill finance 2324 2425 bill name believe heck politician exempt law pas,0,0,303,-0.2263,Neither,-0.2263,38.68,221.13463149039265
2024-07-09 09:58:40+00:00,1381198319272136705,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,16,0.0,Neither,0.0,50.0,141.6606672028108
2024-07-09 09:58:26+00:00,1720020193705926656,top 3 pick ai add reading list month sign monthly newsletter regular update thing governance bigtech policy httpstcojkt9l8zrtx httpstcoeaiiav7jvn,0,0,128,0.2023,Safety,-0.2023,39.88,193.80931868594348
2024-07-09 09:58:07+00:00,1544288478942347266,rt bighitter1of3 digifinex gramslamscrypto gramslamscrypto setting standard beginning httpstcoad8aazkiiw,5,0,33,0.0,Safety,0.0,50.0,176.31802623080807
2024-07-09 09:58:06+00:00,1575783920708112385,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,97,0.0,Neither,0.0,50.0,229.24837393352863
2024-07-09 09:57:56+00:00,1522694377063264258,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,283,0.0,Neither,0.0,50.0,282.4487119080603
2024-07-09 09:57:21+00:00,1600326177625092096,rt botairtx 1000 coin csgobig comp ４𝐖𝐢𝐧𝐧𝐞𝐫𝐬 eq rt tag 1 deposit 100 code botai roll 𝟛 𝐃𝐚𝐲𝐬 random rt tag get,81,0,71,0.0,Neither,0.0,50.0,213.83330595080275
2024-07-09 09:57:15+00:00,1197625841125072900,jairo_moutinho uma nova ideia pra um novo blazing fast framework aí baseado em pombos de core binárias,0,1,3454,0.0,Neither,0.0,50.0,407.3788868100885
2024-07-09 09:57:11+00:00,3277575745,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,405,0.0,Neither,0.0,50.0,300.31765798008666
2024-07-09 09:57:09+00:00,1612405515434487810,rt botairtx 1000 coin csgobig comp ４𝐖𝐢𝐧𝐧𝐞𝐫𝐬 eq rt tag 1 deposit 100 code botai roll 𝟛 𝐃𝐚𝐲𝐬 random rt tag get,81,0,79,0.0,Neither,0.0,50.0,219.10133173369405
2024-07-09 09:57:06+00:00,1600495661363101697,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,459,-0.1779,Neither,-0.1779,41.1,251.9934087177571
2024-07-09 09:56:56+00:00,1609875336065617922,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,110,0.0,Neither,0.0,50.0,235.4765100656167
2024-07-09 09:56:44+00:00,21291353,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,251,-0.1779,Neither,-0.1779,41.1,227.2595354967195
2024-07-09 09:56:39+00:00,1774057604487983104,bitvalentine currently lesotho national ai strategy plan develop called transformative technology policy insight help understand ecosystem collectively create ai responsive lesotho level,0,0,5,0.743,Capabilities,0.743,87.15,156.151837743225
2024-07-09 09:56:29+00:00,320153159,pmddomingos oh wouldnt imprison poor baby would give u free reign whatever want powerful ai cant control innocent baby utter buffoon httpstco4vjskbgtzr,0,0,249,0.7856,Neither,0.7856,89.28,492.9560307467413
2024-07-09 09:56:28+00:00,2351681059,weandai would love learn speaker take public perception perception potentially link practice policy attitude value towards ai core focus research pattern practice recording panel,0,0,254,0.765,Capabilities,0.765,88.25,489.01650786023106
2024-07-09 09:56:08+00:00,1499993992293142529,rt botairtx 1000 coin csgobig comp ４𝐖𝐢𝐧𝐧𝐞𝐫𝐬 eq rt tag 1 deposit 100 code botai roll 𝟛 𝐃𝐚𝐲𝐬 random rt tag get,81,0,326,0.0,Neither,0.0,50.0,289.49800854486267
2024-07-09 09:55:38+00:00,233551119,rt goking5 経産省も現状の多くの生成aiは権利侵害のリスクがあると解釈しているみたいですねこれから学習データの透明性を求める声はもっと高まっていくだろうし今の無断使用を主とした使い方はアングラ化していきそう 経産省のコンテンツ制作のための生成ai利活用ガイ,24,0,3359,0.0,Neither,0.0,50.0,405.98481264786244
2024-07-09 09:55:34+00:00,1025273655876415489,rt izutorishima 経産省から出たコンテンツ利用のための生成ai利活用ガイドブックを読んでるけどあまりにもデザインも情報設計も上手すぎるし ai 活用したい素人に見せる用資料の決定版やな httpstcogxucpgqonh http,301,0,320,0.0,Neither,0.0,50.0,288.57205615650076
2024-07-09 09:55:33+00:00,3308375945,rt scotlandis opportunity smes invited apply global business innovation programme innovateuk programme expl,1,0,242,0.6597,Capabilities,0.6597,82.98,455.81423856839876
2024-07-09 09:55:29+00:00,63524177,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,547,-0.1779,Neither,-0.1779,41.1,259.18791429356344
2024-07-09 09:55:28+00:00,1329870111600205826,rt algy_web3 ai speed everything however opensource ai come challenge security data privacy transparency,15,0,134,0.4019,Safety,-0.4019,29.91,146.71676862309343
2024-07-09 09:55:14+00:00,1091090098052128773,rt nazerlama great pleasure participate datathon held balgrist university hospital zurich handson workshop th,1,0,59,0.8316,Neither,0.8316,91.58,374.96007500829995
2024-07-09 09:55:02+00:00,12862222,learn supermicro nvidia enable telecom company transform trusted sovereign ai factory national government enterprise startup build deploy generativeai application finetuned language cultural standard httpstcod5f2czfoxz httpstcoq6lswmsxhz,0,0,12,0.4767,Both,0.4767,73.84,189.39586055495988
2024-07-09 09:54:58+00:00,1502241297725521925,httpstcodbr7rhxxcu 経産省の生成aiガイドブックの内容 ai生成物は著作権で守れるか生成物内に引っ掛かる部分とセーフな所と人が描き足した分が混ざってるよね 人が関わってるの大事やし指示修正してたら関わってるって言いやすいね 既に登録されてるデザインとかロゴは学習させ httpstcoic6uvoviq9,0,2,1431,0.0,Neither,0.0,50.0,363.34136737602955
2024-07-09 09:54:57+00:00,767707471389483008,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,193,0.0,Neither,0.0,50.0,263.3929079531664
2024-07-09 09:54:57+00:00,570251761,22 model provide finegrained control every major aspect visual storytelling workflow built professional user seamlessly integrating existing production process industry hollywood gaming odyssey composed ai httpstcorbo4ey2wpe httpstcofrmftklmts,0,0,593,0.0,Capabilities,0.0,50.0,319.34396596813224
2024-07-09 09:54:43+00:00,1590983919998046208,rt noahbolanowski birth ai 1956 dartmouth conference artificial intelligence 1956 group academic convened,8,0,4163,0.4767,Capabilities,0.4767,73.84,615.399648771622
2024-07-09 09:54:35+00:00,769101895076052993,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,681,-0.1779,Neither,-0.1779,41.1,268.1787189373663
2024-07-09 09:54:33+00:00,1263818774228226056,rt erneres shame course criminalization victim false accusation injustice game played shameless p,1,0,58,-0.872,Neither,-0.872,6.4,26.096239640996608
2024-07-09 09:54:32+00:00,1208955477645651968,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,145,0.0,Neither,0.0,50.0,249.1803310854168
2024-07-09 09:54:28+00:00,1450734833605349377,rt stephenjcave come work research assistant position one day per week working ethic governance ai life exten,16,0,231,0.0,Safety,0.0,50.0,272.3368685833155
2024-07-09 09:54:18+00:00,16265531,rt izutorishima 経産省から出たコンテンツ利用のための生成ai利活用ガイドブックを読んでるけどあまりにもデザインも情報設計も上手すぎるし ai 活用したい素人に見せる用資料の決定版やな httpstcogxucpgqonh http,301,0,717,0.0,Neither,0.0,50.0,328.8234784524112
2024-07-09 09:54:16+00:00,44913371,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,469,0.0,Neither,0.0,50.0,307.63663473520523
2024-07-09 09:54:16+00:00,927569155,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,276,0.0,Neither,0.0,50.0,281.2008753093669
2024-07-09 09:54:03+00:00,16725596,rt natbrunell natural state free market deflation everything stop political system eco,138,0,961,0.5574,Neither,0.5574,77.87,534.8901552733386
2024-07-09 09:54:01+00:00,1053031581948895233,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,248,0.0,Neither,0.0,50.0,275.8726448232354
2024-07-09 09:53:54+00:00,1180565185150509062,rt tprgovuk tprs paul neville told attendee master trust event today making data ai backbone decision,1,0,165,0.5106,Neither,0.5106,75.53,386.10843765456974
2024-07-09 09:53:51+00:00,203341397,rt rivalz_ai introducing kipprotocol unlocking digital property right ai granting creator fair share economic benefit,167,0,130,0.8316,Safety,-0.8316,8.42,41.04916146135369
2024-07-09 09:53:43+00:00,1624453608614858753,6 badass storytelling ill train ai write style voice based top performer ill make follow exact rule writing storytelling described ill feed new story outline create whole storyline ill httpstcoetvhktm91w,0,0,110,-0.836,Neither,-0.836,8.2,38.61814765076114
2024-07-09 09:53:38+00:00,1808272040505532418,digifinex gramslamscrypto gramslamscrypto setting standard beginning httpstcoad8aazkiiw gslam gramslams eth pepe weibo wechat altcoins ai trending crypto mlb baseball httpstcoclm6mmpw3a,5,7,2599,0.0,Safety,0.0,50.0,393.1633362004787
2024-07-09 09:53:30+00:00,184097928,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,623,0.0,Neither,0.0,50.0,321.8075184184714
2024-07-09 09:53:28+00:00,1214046089956872192,rt laughingman2419 これが経産省ガイドラインか 読み込んだ上で判断するが現状の画像生成aiは確実にアウト 既存の著作物に対する依拠性類似性に関しても触れられている httpstcoxthdbymtzi,48,0,1404,0.0,Neither,0.0,50.0,362.3896290883923
2024-07-09 09:53:28+00:00,1442743164918452226,rt green_dat_ai join u today 1400 cest standardisation workshop green energy ai hsboostereu expert explore k,4,0,76,0.5106,Safety,-0.5106,24.47,106.29291867275964
2024-07-09 09:53:26+00:00,1428637145565057028,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,203,-0.1779,Neither,-0.1779,41.1,218.5747317469973
2024-07-09 09:53:23+00:00,1794205156742926336,rt rivalz_ai introducing kipprotocol unlocking digital property right ai granting creator fair share economic benefit,167,0,5,0.8316,Safety,-0.8316,8.42,15.086614730900223
2024-07-09 09:53:20+00:00,1132198688082632704,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,259,-0.1779,Neither,-0.1779,41.1,228.54401503473818
2024-07-09 09:53:12+00:00,775243544134955008,rt igppvmf join u today 500 pm unwiring tech podcast episode number 02 igppvmfs unwiring tech law regulatin,5,0,898,0.3612,Neither,0.3612,68.06,462.89532332613845
2024-07-09 09:53:08+00:00,251630389,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,166,-0.1779,Neither,-0.1779,41.1,210.34954569032865
